event_id,date,home_team,away_team,home_q1,away_q1,home_final,away_final,odd_id,handicap,home_od,away_od,add_time,time_str,odd_id_3,handicap_3,over_od_3,under_od_3,add_time_3,time_str_3,odd_id_8,handicap_8,home_od_8,away_od_8,add_time_8,time_str_8
10209829,2025-07-03 18:00:00,Minas LDB U22,Mogi Basquete LDB U22,20.0,11.0,66.0,53.0,149796504,-9.5,1.769,1.909,1751576001,,186532020,134.5,1.769,1.909,1751576001,,43709403,-2.5,1.769,1.909,1751576226,
10209828,2025-07-03 15:45:00,Caxias do Sul LDB U22,Sao Jose U22,16.0,12.0,52.0,76.0,149791197,-1.5,1.869,1.800,1751567417,,186525306,145.5,1.833,1.833,1751566697,,43708442,-0.5,1.869,1.800,1751568282,
10209830,2025-07-03 13:30:00,Uniao Corinthians LDB U22,Pinheiros U22,8.0,12.0,53.0,82.0,149787049,+32.5,1.869,1.800,1751559920,,186521281,138.5,1.833,1.833,1751559920,,43707517,+9.5,1.833,1.833,1751560120,
10209831,2025-07-03 11:15:00,BRB/Brasilia LDB U22,ADRM/Maringa LDB U22,22.0,10.0,55.0,47.0,149782963,-1.5,1.769,1.909,1751552388,,186516592,130.5,1.769,1.909,1751552388,,43706705,-0.5,1.833,1.833,1751552388,
10209827,2025-07-03 09:00:00,Campo Mourao LDB U22,Franca U22,19.0,18.0,72.0,77.0,149776545,+26.5,1.769,1.909,1751543848,,186495544,140.5,1.833,1.833,1751528447,,43703888,+8.5,1.833,1.833,1751537687,
10205697,2025-07-02 18:00:00,Mogi Basquete LDB U22,Pato Basquete LDB U22,16.0,9.0,80.0,54.0,149711033,-16.5,1.909,1.769,1751467952,,186430261,138.5,1.833,1.833,1751462645,,43689295,-4.5,1.833,1.833,1751467952,
10205540,2025-07-02 18:00:00,Flamengo U22,Paulistano U22,10.0,33.0,59.0,112.0,149728628,+17.5,1.833,1.833,1751489492,,186427678,160.5,1.833,1.833,1751459814,,43694146,+4.5,1.909,1.769,1751490083,
10205053,2025-07-02 15:45:00,Pinheiros U22,Caxias do Sul LDB U22,20.0,15.0,68.0,60.0,149722445,-13.5,1.833,1.833,1751481776,,186423793,141.5,1.833,1.833,1751455715,,43692596,-3.5,1.800,1.869,1751481776,
10204837,2025-07-02 15:45:00,IVV/CETAF LDB U22,Sao Paulo LDB U22,12.0,30.0,63.0,100.0,149722384,+11.5,2.000,1.714,1751481693,,186422135,147.5,1.833,1.833,1751453787,,43692651,+3.5,1.869,1.800,1751482059,
10204559,2025-07-02 13:30:00,Sao Jose U22,Campo Mourao LDB U22,27.0,17.0,86.0,69.0,149697994,-28.5,1.833,1.833,1751451476,,186420201,139.5,1.833,1.833,1751451476,,43687592,-8.5,1.833,1.833,1751459508,
10204511,2025-07-02 13:30:00,Botafogo RJ U22,Corinthians U22,18.0,24.0,70.0,79.0,149715261,+12.5,1.909,1.769,1751473711,,186427310,150.5,1.833,1.833,1751459574,,43690821,+3.5,1.869,1.800,1751473952,
10204420,2025-07-02 11:15:00,Franca U22,Minas LDB U22,21.0,12.0,67.0,51.0,149709182,+1.5,1.833,1.833,1751465753,,186432911,142.5,1.769,1.909,1751465753,,43688870,+0.5,1.833,1.833,1751465795,
10204402,2025-07-02 11:15:00,Basquete Cearense LDB U22,Bauru LDB U22,11.0,22.0,56.0,64.0,149709322,+23.5,1.909,1.769,1751465924,,186433051,146.5,1.833,1.833,1751465924,,43688905,+6.5,1.909,1.769,1751465924,
10204289,2025-07-02 09:00:00,Vasco da Gama/Tijuca LDB U22,Soc. Thalia/SMEIJ LDB U22,19.0,19.0,75.0,72.0,149702390,+14.5,1.833,1.833,1751457201,,186415115,136.5,1.833,1.833,1751445473,,43687010,+3.5,1.909,1.769,1751457523,
10203976,2025-07-02 09:00:00,ADRM/Maringa LDB U22,Uniao Corinthians LDB U22,11.0,16.0,52.0,56.0,149702586,+4.5,1.909,1.769,1751457478,,186412824,130.5,1.833,1.833,1751443069,,43686929,+0.5,2.000,1.714,1751457116,
10199515,2025-07-01 18:00:00,Paulistano U22,Unifacisa LDB U22,26.0,14.0,108.0,66.0,149650029,-53.5,1.769,1.909,1751403432,,186365831,153.5,1.833,1.833,1751403326,,43675561,-15.5,1.769,1.909,1751403326,
10199400,2025-07-01 18:00:00,BRB/Brasilia LDB U22,Mogi Basquete LDB U22,7.0,17.0,42.0,74.0,149635548,+26.5,1.833,1.833,1751387620,,186336569,138.5,1.833,1.833,1751372148,,43675549,+7.5,1.869,1.800,1751403252,
10199344,2025-07-01 15:45:00,Sao Paulo LDB U22,Botafogo RJ U22,26.0,21.0,76.0,96.0,149639422,-20.5,1.833,1.833,1751391669,,186349558,154.5,1.833,1.833,1751388020,,43673723,-5.5,1.769,1.909,1751395336,
10199207,2025-07-01 15:45:00,Pato Basquete LDB U22,Franca U22,12.0,20.0,70.0,80.0,149639401,+18.5,1.833,1.833,1751391650,,186334282,141.5,1.833,1.833,1751369176,,43672868,+5.5,1.833,1.833,1751391650,
10199017,2025-07-01 13:30:00,Soc. Thalia/SMEIJ LDB U22,IVV/CETAF LDB U22,16.0,10.0,58.0,57.0,149635223,+7.5,1.800,1.869,1751387213,,186333164,142.5,1.833,1.833,1751367958,,43671756,+1.5,1.909,1.769,1751387420,
10198973,2025-07-01 13:30:00,Campo Mourao LDB U22,Pinheiros U22,17.0,22.0,53.0,82.0,149635436,+38.5,1.833,1.833,1751387468,,186348994,142.5,1.833,1.833,1751387468,,43671731,+11.5,1.833,1.833,1751387265,
10198905,2025-07-01 11:15:00,Minas LDB U22,Sao Jose U22,16.0,14.0,68.0,60.0,149630335,-12.5,1.909,1.769,1751379413,,186342601,143.5,1.833,1.833,1751379413,,43670300,-2.5,1.714,2.000,1751379413,
10198904,2025-07-01 11:15:00,Corinthians U22,Basquete Cearense LDB U22,23.0,9.0,97.0,56.0,149630260,-43.5,1.714,2.000,1751379324,,186342553,147.5,1.833,1.833,1751379324,,43670290,-12.5,1.714,2.000,1751379324,
10198823,2025-07-01 09:00:00,Caxias do Sul LDB U22,ADRM/Maringa LDB U22,14.0,14.0,83.0,44.0,149618624,-26.5,1.833,1.833,1751363761,,186335628,135.5,1.909,1.769,1751370757,,43668015,-7.5,1.800,1.869,1751366959,
10198660,2025-07-01 09:00:00,Bauru LDB U22,Flamengo U22,15.0,28.0,83.0,78.0,149624391,+9.5,1.833,1.833,1751371162,,186335862,147.5,1.800,1.869,1751371162,,43668639,+2.5,1.833,1.833,1751371162,
10187310,2025-06-30 18:00:00,Vasco da Gama/Tijuca LDB U22,Paulistano U22,22.0,26.0,47.0,87.0,149576647,+37.5,1.833,1.833,1751316937,,186282559,141.5,1.869,1.800,1751317361,,43659039,+10.5,1.909,1.769,1751317361,
10187276,2025-06-30 15:45:00,Botafogo RJ U22,Soc. Thalia/SMEIJ LDB U22,12.0,15.0,66.0,80.0,149570447,-19.5,1.833,1.833,1751308595,,186163630,146.5,1.833,1.833,1751200259,,43657723,-5.5,1.833,1.833,1751308595,
10187277,2025-06-30 13:30:00,Flamengo U22,Corinthians U22,13.0,23.0,54.0,91.0,149564087,+7.5,1.800,1.869,1751299574,,186266811,152.5,1.833,1.833,1751299574,,43656576,+1.5,1.909,1.769,1751300882,
10187147,2025-06-30 11:15:00,Unifacisa LDB U22,Bauru LDB U22,14.0,25.0,67.0,87.0,149558334,+29.5,1.833,1.833,1751292399,,186160874,136.5,1.833,1.833,1751198771,,43655167,+8.5,1.833,1.833,1751291045,
10186867,2025-06-30 09:00:00,Basquete Cearense LDB U22,Sao Paulo LDB U22,16.0,26.0,58.0,98.0,149552667,+40.5,1.833,1.833,1751283293,,186254539,145.5,1.869,1.800,1751284911,,43654204,+11.5,1.869,1.800,1751283253,
10186699,2025-06-29 18:00:00,Mogi Basquete LDB U22,Uniao Corinthians LDB U22,26.0,11.0,76.0,49.0,149503419,-18.5,1.909,1.769,1751230293,,186197157,144.5,1.833,1.833,1751230293,,43642893,-4.5,1.769,1.909,1751230292,
10186580,2025-06-29 15:45:00,Sao Jose U22,Pato Basquete LDB U22,26.0,10.0,84.0,71.0,149480330,-23.5,1.833,1.833,1751206243,,186171071,142.5,1.833,1.833,1751206243,,43636183,-6.5,1.800,1.869,1751206060,
10186520,2025-06-29 13:30:00,Pinheiros U22,Minas LDB U22,27.0,24.0,71.0,77.0,149457649,-11.5,1.833,1.833,1751188293,,186144832,140.5,1.833,1.833,1751188293,,43638417,-2.5,1.714,2.000,1751214648,
10186502,2025-06-29 11:15:00,ADRM/Maringa LDB U22,Campo Mourao LDB U22,12.0,17.0,68.0,65.0,149479310,+12.5,1.833,1.833,1751205247,,186144243,137.5,1.833,1.833,1751187963,,43636222,+3.5,1.869,1.800,1751206250,
10186501,2025-06-29 09:00:00,Franca U22,BRB/Brasilia LDB U22,23.0,16.0,96.0,53.0,149467614,-22.5,1.833,1.833,1751196018,,186144271,137.5,1.833,1.833,1751187978,,43633168,-6.5,1.769,1.909,1751198389,
10181890,2025-06-28 18:00:00,Paulistano U22,IVV/CETAF LDB U22,21.0,21.0,87.0,76.0,149409870,-35.5,1.800,1.869,1751145089,,186037038,138.5,1.833,1.833,1751103081,,43613530,-10.5,1.833,1.833,1751144149,
10181767,2025-06-28 18:00:00,Caxias do Sul LDB U22,Mogi Basquete LDB U22,9.0,13.0,75.0,73.0,149408943,-1.5,1.769,1.909,1751144175,,186034647,146.5,1.833,1.833,1751101870,,43613541,-0.5,1.833,1.833,1751144175,
10181740,2025-06-28 15:45:00,Pato Basquete LDB U22,Pinheiros U22,12.0,25.0,60.0,92.0,149402659,+43.5,1.833,1.833,1751135264,,186033366,138.5,1.833,1.833,1751101251,,43611846,+12.5,1.869,1.800,1751136493,
10181622,2025-06-28 15:45:00,Bauru LDB U22,Vasco da Gama/Tijuca LDB U22,25.0,17.0,79.0,54.0,149402528,-1.5,1.833,1.833,1751135064,,186074378,134.5,1.833,1.833,1751129092,,43611817,-0.5,1.833,1.833,1751136302,
10181421,2025-06-28 13:30:00,Coritiba/Thalia LDB U22,Basquete Cearense LDB U22,16.0,12.0,72.0,56.0,149355504,-22.5,1.833,1.833,1751098261,,186072916,144.5,1.833,1.833,1751127881,,43605318,-6.5,1.833,1.833,1751113600,
10181273,2025-06-28 13:30:00,BRB/Brasilia LDB U22,Sao Jose U22,17.0,23.0,49.0,84.0,149389393,+31.5,1.833,1.833,1751119373,,186072346,145.5,1.833,1.833,1751127319,,43609531,+8.5,2.000,1.714,1751128253,
10181158,2025-06-28 11:15:00,Uniao Corinthians LDB U22,Franca U22,21.0,20.0,64.0,83.0,149390121,+31.5,1.833,1.833,1751120175,,186065843,140.5,1.833,1.833,1751120175,,43607388,+8.5,2.000,1.714,1751120175,
10181130,2025-06-28 11:15:00,Sao Paulo LDB U22,Flamengo U22,22.0,26.0,94.0,78.0,149389443,-1.5,1.833,1.833,1751119453,,186065153,154.5,1.833,1.833,1751119453,,43607188,-0.5,1.833,1.833,1751119453,
10181086,2025-06-28 09:00:00,Minas LDB U22,ADRM/Maringa LDB U22,21.0,14.0,75.0,37.0,149355407,-41.5,1.833,1.833,1751098198,,186016179,142.5,1.833,1.833,1751091931,,43604446,-11.5,1.769,1.909,1751112038,
10181085,2025-06-28 09:00:00,Corinthians U22,Unifacisa LDB U22,22.0,14.0,99.0,57.0,149346909,-48.5,1.833,1.833,1751091726,,186052727,142.5,1.833,1.833,1751110314,,43604419,-13.5,1.714,2.000,1751111974,
10177318,2025-06-27 18:00:00,Botafogo RJ U22,Paulistano U22,13.0,30.0,69.0,104.0,149296061,+13.5,1.833,1.833,1751040233,,185951597,145.5,1.833,1.833,1751035025,,43573673,+3.5,1.869,1.800,1751039772,
10169626,2025-06-27 18:00:00,Mogi Basquete LDB U22,Campo Mourao LDB U22,,,83.0,54.0,149209997,-21.5,1.833,1.833,1750934479,,185857557,143.5,1.833,1.833,1750934479,,43577411,-6.5,1.869,1.800,1751058445,
10176870,2025-06-27 15:45:00,Flamengo U22,Soc. Thalia/SMEIJ LDB U22,21.0,26.0,98.0,70.0,149301604,-18.5,1.833,1.833,1751048117,,185962760,147.5,1.833,1.833,1751048117,,43575268,-5.5,1.833,1.833,1751047947,
10169607,2025-06-27 15:45:00,Pinheiros U22,BRB/Brasilia LDB U22,23.0,9.0,98.0,33.0,149301504,-39.5,1.833,1.833,1751047971,,185962636,148.5,1.833,1.833,1751047971,,43575259,-11.5,1.833,1.833,1751047907,
10176541,2025-06-27 13:30:00,Unifacisa LDB U22,Sao Paulo LDB U22,10.0,28.0,45.0,110.0,149296741,+37.5,1.909,1.769,1751041210,,185941610,146.5,1.833,1.833,1751025670,,43574068,+11.5,1.800,1.869,1751041463,
10169513,2025-06-27 13:30:00,Sao Jose U22,Uniao Corinthians LDB U22,25.0,25.0,96.0,64.0,149296926,-30.5,1.869,1.800,1751041482,,185957402,145.5,1.833,1.833,1751041482,,43574073,-8.5,1.800,1.869,1751041482,
10176221,2025-06-27 11:15:00,Vasco da Gama/Tijuca LDB U22,Corinthians U22,,,49.0,77.0,149290700,+36.5,1.909,1.769,1751033767,,185937029,136.5,1.833,1.833,1751021794,,43571239,+9.5,1.909,1.769,1751030074,
10169514,2025-06-27 11:15:00,Franca U22,Caxias do Sul LDB U22,,,76.0,68.0,149290121,-1.5,1.769,1.909,1751033142,,185856372,141.5,1.833,1.833,1750933031,,43572257,-0.5,1.833,1.833,1751033213,
10175331,2025-06-27 09:00:00,IVV/CETAF LDB U22,Bauru LDB U22,,,71.0,63.0,149272859,-5.5,1.833,1.833,1751015186,,185930637,130.5,1.833,1.833,1751015186,,43568294,-1.5,1.833,1.833,1751020041,
10169357,2025-06-27 09:00:00,ADRM/Maringa LDB U22,Pato Basquete LDB U22,,,44.0,56.0,149282092,+11.5,2.000,1.714,1751025174,,185855274,130.5,1.833,1.833,1750931772,,43565133,+3.5,1.833,1.833,1751004229,
10164004,2025-06-26 18:00:00,Paulistano U22,Basquete Cearense LDB U22,,,108.0,60.0,149236640,-48.5,1.769,1.909,1750971254,,185886988,135.5,1.800,1.869,1750971254,,43555627,-14.5,1.833,1.833,1750955390,
10163854,2025-06-26 15:45:00,Soc. Thalia/SMEIJ LDB U22,Unifacisa LDB U22,,,86.0,66.0,149190800,-28.5,1.833,1.833,1750911768,,185793824,137.5,1.833,1.833,1750854094,,43550187,-8.5,1.833,1.833,1750911768,
10163777,2025-06-26 13:30:00,Bauru LDB U22,Botafogo RJ U22,,,58.0,86.0,149223415,+16.5,2.000,1.714,1750955378,,185792825,139.5,1.833,1.833,1750852546,,43555624,+4.5,2.000,1.714,1750955378,
10163364,2025-06-26 11:15:00,Sao Paulo LDB U22,Vasco da Gama/Tijuca LDB U22,,,88.0,48.0,149218101,-12.5,1.714,2.000,1750947341,,185866219,139.5,1.833,1.833,1750947341,,43554660,-3.5,1.769,1.909,1750947341,
10162982,2025-06-26 09:00:00,Corinthians U22,IVV/CETAF LDB U22,,,77.0,54.0,149213157,-18.5,1.769,1.909,1750939235,,185789063,141.5,1.833,1.833,1750847436,,43552042,-5.5,1.833,1.833,1750925819,
8751885,2024-08-31 18:00:00,Corinthians U22,Paulistano U22,14.0,23.0,70.0,78.0,115553582,+7.5,1.909,1.769,1725138143,,146692550,145.5,1.833,1.833,1725136138,,32315645,+2.5,1.833,1.833,1725138143,
8751703,2024-08-31 15:45:00,Flamengo U22,Pinheiros U22,20.0,23.0,67.0,77.0,115548643,+2.5,1.869,1.800,1725129742,,146677842,147.5,1.833,1.833,1725102206,,32314262,+0.5,1.869,1.800,1725129937,
8751695,2024-08-31 13:30:00,Minas LDB U22,Sao Jose U22,23.0,19.0,96.0,68.0,115545309,-3.5,1.800,1.869,1725121795,,146684923,148.5,1.833,1.833,1725121795,,32313334,-0.5,1.769,1.909,1725121925,
8751613,2024-08-31 11:15:00,Cruzeiro LDB U22,Franca U22,18.0,20.0,74.0,75.0,115541861,-6.5,1.869,1.800,1725109634,,146676502,140.5,1.833,1.833,1725099860,,32312444,-1.5,1.800,1.869,1725109287,
8741844,2024-08-30 18:00:00,Paulistano U22,Pinheiros U22,16.0,14.0,82.0,70.0,115494782,-11.5,1.769,1.909,1725051527,,146628499,155.5,1.833,1.833,1725051527,,32299940,-3.5,1.833,1.833,1725042469,
8741843,2024-08-30 15:45:00,Corinthians U22,Flamengo U22,23.0,23.0,82.0,70.0,115489154,-6.5,1.769,1.909,1725043186,,146534201,156.5,1.833,1.833,1724938866,,32300012,-1.5,1.769,1.909,1725043045,
8741632,2024-08-30 13:30:00,Sao Jose U22,Franca U22,17.0,13.0,85.0,59.0,115483746,+2.5,1.833,1.833,1725033288,,146605297,153.5,2.000,1.714,1725021077,,32299129,+0.5,1.833,1.833,1725034991,
8741842,2024-08-30 11:15:00,Minas LDB U22,Cruzeiro LDB U22,29.0,22.0,83.0,70.0,115469728,-4.5,1.833,1.833,1725015586,,146611417,154.5,1.833,1.833,1725027316,,32297957,-1.5,1.869,1.800,1725027316,
8740743,2024-08-29 17:30:00,LDPG U22,Caxias do Sul LDB U22,22.0,26.0,77.0,89.0,,,,,,,,,,,,,,,,,,
8739996,2024-08-29 15:15:00,Vasco da Gama/Tijuca LDB U22,Pato Basquete LDB U22,11.0,14.0,67.0,62.0,115420184,-1.5,1.869,1.800,1724955031,,146542472,130.5,1.833,1.833,1724955031,,32285984,-0.5,1.869,1.800,1724938614,
8739995,2024-08-29 10:45:00,Cerrado Basquete LDB U22,Bauru LDB U22,25.0,21.0,74.0,91.0,115412619,-1.5,1.769,1.909,1724939025,,146534359,137.5,1.869,1.800,1724939025,,32286103,-0.5,1.833,1.833,1724939025,
8739994,2024-08-29 08:30:00,Unifacisa LDB U22,Basquete Cearense LDB U22,15.0,15.0,51.0,55.0,115392337,-5.5,1.833,1.833,1724913954,,146521276,133.5,1.909,1.769,1724926084,,32282072,-1.5,1.833,1.833,1724913954,
8735244,2024-08-28 19:45:00,Caxias do Sul LDB U22,Botafogo RJ U22,26.0,14.0,65.0,79.0,115327182,-6.5,1.833,1.833,1724840774,,146436010,150.5,1.833,1.833,1724840774,,32275441,-1.5,1.769,1.909,1724885232,
8735120,2024-08-28 18:00:00,Flamengo U22,Paulistano U22,7.0,18.0,59.0,75.0,115358163,+12.5,1.869,1.800,1724878822,,146434745,149.5,1.833,1.833,1724839642,,32274361,+3.5,1.833,1.833,1724877885,
8734955,2024-08-28 17:30:00,Sao Paulo LDB U22,LDPG U22,16.0,13.0,78.0,70.0,115344455,-7.5,1.833,1.833,1724862676,,146434341,153.5,1.833,1.833,1724839314,,,,,,,
8734770,2024-08-28 15:45:00,Cruzeiro LDB U22,Sao Jose U22,11.0,26.0,71.0,87.0,115334033,+3.5,1.833,1.833,1724848982,,146434034,141.5,1.833,1.833,1724839007,,32273334,+0.5,1.909,1.769,1724870860,
8734772,2024-08-28 15:15:00,Uniao Corinthians LDB U22,Pato Basquete LDB U22,19.0,13.0,68.0,76.0,115325640,-1.5,1.869,1.800,1724839006,,146434032,136.5,1.833,1.833,1724839006,,32272942,-0.5,1.869,1.800,1724868918,
8734771,2024-08-28 15:15:00,Soc. Thalia/SMEIJ LDB U22,BRB/Brasilia LDB U22,12.0,25.0,77.0,82.0,115325674,+9.5,1.833,1.833,1724839051,,146434084,143.5,1.833,1.833,1724839051,,32267735,+2.5,1.833,1.833,1724843309,
8734247,2024-08-28 13:30:00,Pinheiros U22,Corinthians U22,14.0,16.0,68.0,83.0,115334845,-5.5,1.833,1.833,1724849918,,146428283,151.5,1.833,1.833,1724833378,,32271500,-1.5,1.833,1.833,1724862767,
8734268,2024-08-28 13:00:00,Mogi Basquete LDB U22,IVV/CETAF LDB U22,15.0,14.0,84.0,72.0,115320538,-8.5,1.833,1.833,1724833343,,146454570,136.5,1.833,1.833,1724861026,,32267486,-2.5,1.833,1.833,1724842030,
8734079,2024-08-28 13:00:00,Campo Mourao LDB U22,Vasco da Gama/Tijuca LDB U22,14.0,15.0,55.0,62.0,115343130,+6.5,2.000,1.714,1724860816,,146453750,133.5,1.833,1.833,1724859873,,32270911,+1.5,2.000,1.714,1724860816,
8733926,2024-08-28 11:15:00,Franca U22,Minas LDB U22,9.0,23.0,63.0,71.0,115327317,-9.5,1.833,1.833,1724840913,,146424797,146.5,1.833,1.833,1724830016,,32267391,-2.5,1.833,1.833,1724840913,
8733871,2024-08-28 10:45:00,Bauru LDB U22,Basquete Cearense LDB U22,11.0,5.0,66.0,44.0,115328885,-29.5,1.833,1.833,1724842861,,146447545,124.5,1.833,1.833,1724852331,,32266987,-8.5,1.833,1.833,1724839071,
8733870,2024-08-28 08:30:00,Cerrado Basquete LDB U22,Unifacisa LDB U22,21.0,12.0,78.0,56.0,115316105,-28.5,1.833,1.833,1724828172,,146439859,138.5,1.833,1.833,1724844656,,32266972,-8.5,1.833,1.833,1724838827,
8730169,2024-08-27 18:00:00,Sao Jose U22,Paulistano U22,23.0,24.0,76.0,88.0,115285562,+14.5,1.833,1.833,1724791295,,146356845,144.5,1.833,1.833,1724754104,,32260464,+3.5,1.909,1.769,1724792702,
8730267,2024-08-27 15:45:00,Cruzeiro LDB U22,Flamengo U22,16.0,18.0,64.0,68.0,115274647,+5.5,1.833,1.833,1724771952,,146359919,144.5,1.833,1.833,1724756504,,32259601,+1.5,1.833,1.833,1724771952,
8730042,2024-08-27 13:30:00,Franca U22,Pinheiros U22,7.0,18.0,62.0,67.0,115276790,+6.5,1.769,1.909,1724776305,,146354159,144.5,1.833,1.833,1724751421,,32259657,+1.5,1.833,1.833,1724776305,
8729782,2024-08-27 11:15:00,Minas LDB U22,Corinthians U22,16.0,14.0,78.0,83.0,115272142,+15.5,1.833,1.833,1724767964,,146372325,146.5,1.833,1.833,1724768145,,32259407,+4.5,1.833,1.833,1724768145,
8725830,2024-08-26 19:45:00,Caxias do Sul LDB U22,IVV/CETAF LDB U22,11.0,18.0,61.0,62.0,115202266,-17.5,1.769,1.909,1724683233,,146284101,136.5,1.833,1.833,1724674851,,32246352,-5.5,1.833,1.833,1724712523,
8725677,2024-08-26 18:00:00,Paulistano U22,Cruzeiro LDB U22,19.0,8.0,84.0,58.0,115216804,-12.5,1.714,2.000,1724705872,,146307038,136.5,1.833,1.833,1724705872,,32245729,-3.5,1.769,1.909,1724705946,
8725641,2024-08-26 17:30:00,LDPG U22,Soc. Thalia/SMEIJ LDB U22,21.0,23.0,91.0,76.0,115194016,-11.5,1.833,1.833,1724671255,,146305892,139.5,1.833,1.833,1724704641,,32245571,-2.5,1.714,2.000,1724704641,
8725454,2024-08-26 15:45:00,Flamengo U22,Sao Jose U22,,,82.0,76.0,115207216,+1.5,1.800,1.869,1724692240,,146278612,150.5,1.833,1.833,1724668844,,32244857,-0.5,2.000,1.714,1724698003,
8725412,2024-08-26 15:15:00,Mogi Basquete LDB U22,Botafogo RJ U22,20.0,28.0,66.0,84.0,115207604,+1.5,1.800,1.869,1724692877,,146277551,146.5,1.833,1.833,1724667953,,32244566,-0.5,2.000,1.714,1724696206,
8725343,2024-08-26 15:15:00,Cerrado Basquete LDB U22,Pato Basquete LDB U22,20.0,16.0,63.0,80.0,115190578,-9.5,1.833,1.833,1724666810,,146297996,134.5,1.833,1.833,1724694909,,32243537,-2.5,1.833,1.833,1724684382,
8725307,2024-08-26 13:30:00,Pinheiros U22,Minas LDB U22,,,85.0,57.0,115205167,-20.5,1.769,1.909,1724689220,,146276267,144.5,1.833,1.833,1724666557,,32243939,-5.5,1.714,2.000,1724689886,
8725264,2024-08-26 13:00:00,Sao Paulo LDB U22,BRB/Brasilia LDB U22,26.0,21.0,94.0,91.0,115202500,-9.5,1.769,1.909,1724683704,,146275806,149.5,1.833,1.833,1724665327,,32243498,-2.5,1.800,1.869,1724683704,
8725204,2024-08-26 13:00:00,Campo Mourao LDB U22,Basquete Cearense LDB U22,24.0,7.0,82.0,47.0,115204719,-25.5,1.714,2.000,1724688122,,146275189,133.5,1.833,1.833,1724664167,,32243676,-7.5,1.769,1.909,1724688122,
8725035,2024-08-26 11:15:00,Corinthians U22,Franca U22,26.0,25.0,80.0,82.0,115201271,+3.5,2.000,1.714,1724681143,,146273822,146.5,1.833,1.833,1724662919,,32243353,+1.5,1.833,1.833,1724680916,
8724573,2024-08-26 10:45:00,Vasco da Gama/Tijuca LDB U22,Bauru LDB U22,9.0,15.0,62.0,55.0,115200462,+6.5,1.909,1.769,1724679900,,146288428,129.5,1.869,1.800,1724679900,,32241696,+1.5,1.909,1.769,1724672271,
8724494,2024-08-26 08:30:00,Unifacisa LDB U22,Uniao Corinthians LDB U22,17.0,18.0,53.0,63.0,115194740,+28.5,1.769,1.909,1724671926,,146281550,132.5,1.833,1.833,1724671926,,32241615,+7.5,1.909,1.769,1724671926,
8720363,2024-08-25 19:45:00,Soc. Thalia/SMEIJ LDB U22,IVV/CETAF LDB U22,9.0,11.0,63.0,62.0,115163285,+5.5,1.833,1.833,1724626046,,146214297,131.5,1.833,1.833,1724578292,,32229556,+1.5,1.833,1.833,1724601221,
8720339,2024-08-25 17:30:00,LDPG U22,Caxias do Sul LDB U22,16.0,20.0,69.0,72.0,115155097,+7.5,1.869,1.800,1724617782,,146213494,144.5,1.833,1.833,1724577405,,32231634,+2.5,1.800,1.869,1724617782,
8720290,2024-08-25 15:15:00,Sao Paulo LDB U22,Mogi Basquete LDB U22,26.0,19.0,79.0,74.0,115150749,-5.5,1.769,1.909,1724610106,,146213068,152.5,1.833,1.833,1724576876,,32229528,-1.5,1.800,1.869,1724600018,
8720289,2024-08-25 15:15:00,Basquete Cearense LDB U22,Pato Basquete LDB U22,2.0,10.0,39.0,59.0,115134772,+9.5,1.833,1.833,1724576861,,146213049,135.5,1.833,1.833,1724576861,,32229396,+2.5,1.833,1.833,1724598494,
8720256,2024-08-25 13:00:00,Campo Mourao LDB U22,Cerrado Basquete LDB U22,12.0,21.0,78.0,79.0,115134260,+2.5,1.833,1.833,1724575905,,146212536,142.5,1.833,1.833,1724575905,,32229568,+0.5,1.833,1.833,1724601492,
8720231,2024-08-25 13:00:00,BRB/Brasilia LDB U22,Botafogo RJ U22,16.0,16.0,75.0,77.0,115146005,+6.5,1.909,1.769,1724598810,,146211227,141.5,1.833,1.833,1724574378,,32229560,+1.5,1.909,1.769,1724601386,
8719984,2024-08-25 10:45:00,Unifacisa LDB U22,Vasco da Gama/Tijuca LDB U22,13.0,20.0,44.0,73.0,115141436,+22.5,1.869,1.800,1724588083,,146220483,128.5,1.869,1.800,1724588083,,32228794,+6.5,2.000,1.714,1724593543,
8719957,2024-08-25 08:30:00,Uniao Corinthians LDB U22,Bauru LDB U22,13.0,11.0,81.0,71.0,115130692,+7.5,1.833,1.833,1724571067,,146208036,130.5,1.833,1.833,1724571067,,32227550,+1.5,2.000,1.714,1724585525,
8711176,2024-08-24 19:45:00,Mogi Basquete LDB U22,BRB/Brasilia LDB U22,16.0,19.0,75.0,66.0,115104414,-4.5,2.100,1.666,1724539435,,146072642,143.5,1.833,1.833,1724399289,,32216022,-0.5,1.800,1.869,1724539462,
8711221,2024-08-24 17:30:00,Caxias do Sul LDB U22,Soc. Thalia/SMEIJ LDB U22,15.0,5.0,85.0,38.0,115099012,-15.5,1.714,2.000,1724531340,,146171016,147.5,1.833,1.833,1724531340,,32214136,-4.5,1.800,1.869,1724531340,
8711220,2024-08-24 15:15:00,IVV/CETAF LDB U22,LDPG U22,5.0,20.0,56.0,64.0,115094496,+8.5,1.833,1.833,1724523345,,146166284,133.5,1.909,1.769,1724523345,,32212968,+2.5,1.833,1.833,1724523345,
8711177,2024-08-24 15:15:00,Pato Basquete LDB U22,Campo Mourao LDB U22,13.0,27.0,62.0,85.0,115012394,-2.5,1.833,1.833,1724399183,,146166166,134.5,1.909,1.769,1724523163,,32212949,-0.5,1.833,1.833,1724523211,
